COMBAT_ID_Time,pseudobulk,variable,value
G05153-Ja005,B.MEM,IGHM,0.16666666666666666
G05153-Ja005,PB,IGHM,0.23333333333333334
G05164-Ja005,B.NAIVE,IGHM,0.6962025316455697
G05164-Ja005,B.INT,IGHM,0.8285714285714286
G05164-Ja005,B.MEM,IGHM,0.34210526315789475
G05164-Ja005,PB,IGHM,0.1111111111111111
G05171-Ja005,B.NAIVE,IGHM,0.8325581395348837
G05171-Ja005,B.INT,IGHM,0.9016393442622951
G05171-Ja005,B.MEM,IGHM,0.21428571428571427
G05171-Ja005,PB,IGHM,0.043478260869565216
H00049-Ha001,B.NAIVE,IGHM,0.7559055118110236
H00049-Ha001,B.INT,IGHM,0.9036144578313253
H00049-Ha001,B.MEM,IGHM,0.1926605504587156
H00049-Ha001,PB,IGHM,0.07692307692307693
H00052-Ha001,B.NAIVE,IGHM,0.7
H00052-Ha001,B.INT,IGHM,0.9393939393939394
H00052-Ha001,B.MEM,IGHM,0.2777777777777778
H00052-Ha001,PB,IGHM,0.16666666666666666
H00053-Ha001,B.NAIVE,IGHM,0.8350515463917526
H00053-Ha001,B.INT,IGHM,0.9204545454545454
H00053-Ha001,B.MEM,IGHM,0.43037974683544306
H00053-Ha001,PB,IGHM,0.2222222222222222
H00054-Ha001,B.NAIVE,IGHM,0.4939759036144578
H00054-Ha001,B.INT,IGHM,0.7861271676300579
H00054-Ha001,B.MEM,IGHM,0.30656934306569344
H00054-Ha001,PB,IGHM,0.2222222222222222
H00058-Ha001,B.NAIVE,IGHM,0.8247422680412371
H00058-Ha001,B.INT,IGHM,0.8625954198473282
H00058-Ha001,B.MEM,IGHM,0.20512820512820512
H00058-Ha001,PB,IGHM,0.20689655172413793
H00064-Ha001,B.NAIVE,IGHM,0.7777777777777778
H00064-Ha001,B.INT,IGHM,0.9
H00064-Ha001,B.MEM,IGHM,0.18421052631578946
H00064-Ha001,PB,IGHM,0.07407407407407407
H00067-Ha001,B.NAIVE,IGHM,0.7959183673469388
H00067-Ha001,B.INT,IGHM,0.7127659574468085
H00067-Ha001,B.MEM,IGHM,0.09803921568627451
H00067-Ha001,PB,IGHM,0.1111111111111111
H00070-Ha001,B.NAIVE,IGHM,0.8421052631578947
H00070-Ha001,B.INT,IGHM,0.8636363636363636
H00070-Ha001,B.MEM,IGHM,0.04838709677419355
H00070-Ha001,PB,IGHM,0.5
H00072-Ha001,B.NAIVE,IGHM,0.8292682926829268
H00072-Ha001,B.INT,IGHM,0.7916666666666666
H00072-Ha001,B.MEM,IGHM,0.29545454545454547
H00072-Ha001,PB,IGHM,0.16666666666666666
H00085-Ha001,B.NAIVE,IGHM,0.8161764705882353
H00085-Ha001,B.INT,IGHM,0.9074074074074074
H00085-Ha001,B.MEM,IGHM,0.17567567567567569
H00085-Ha001,PB,IGHM,0.2
N00006-Ja003,B.NAIVE,IGHM,0.8695652173913043
N00006-Ja003,B.INT,IGHM,1
N00006-Ja003,B.MEM,IGHM,0.35
N00006-Ja003,PB,IGHM,0.21739130434782608
N00007-Ja003,B.NAIVE,IGHM,0.8869257950530035
N00007-Ja003,B.INT,IGHM,0.8584070796460177
N00007-Ja003,B.MEM,IGHM,0.3333333333333333
N00007-Ja003,PB,IGHM,0.2727272727272727
N00012-Ja003,B.NAIVE,IGHM,0.8333333333333334
N00012-Ja003,B.INT,IGHM,1
N00012-Ja003,B.MEM,IGHM,0.3684210526315789
N00012-Ja003,PB,IGHM,0.02631578947368421
N00017-Ja003,B.NAIVE,IGHM,0.7352941176470589
N00017-Ja003,B.INT,IGHM,0.7222222222222222
N00017-Ja003,B.MEM,IGHM,0.7857142857142857
N00017-Ja003,PB,IGHM,0.44642857142857145
N00021-Ja001,B.NAIVE,IGHM,0.7818181818181819
N00021-Ja001,B.INT,IGHM,0.8848484848484849
N00021-Ja001,B.MEM,IGHM,0.5860058309037901
N00021-Ja001,PB,IGHM,0.35294117647058826
N00024-Ja001,B.NAIVE,IGHM,0.7678571428571429
N00024-Ja001,B.INT,IGHM,0.6
N00024-Ja001,B.MEM,IGHM,0.15384615384615385
N00024-Ja001,PB,IGHM,0
N00025-Ja001,B.NAIVE,IGHM,0.8076923076923077
N00025-Ja001,B.INT,IGHM,0.8
N00025-Ja001,B.MEM,IGHM,0.3333333333333333
N00025-Ja001,PB,IGHM,0.25
N00028-Ja001,B.NAIVE,IGHM,0.7281553398058253
N00028-Ja001,B.INT,IGHM,0.7309941520467836
N00028-Ja001,B.MEM,IGHM,0.24067796610169492
N00028-Ja001,PB,IGHM,0.1111111111111111
N00032-Ja001,B.NAIVE,IGHM,0.9083665338645418
N00032-Ja001,B.INT,IGHM,0.8699690402476781
N00032-Ja001,B.MEM,IGHM,0.246684350132626
N00032-Ja001,PB,IGHM,0.11764705882352941
N00033-Ja001,B.NAIVE,IGHM,0.8010471204188482
N00033-Ja001,B.INT,IGHM,0.8222222222222222
N00033-Ja001,B.MEM,IGHM,0.1
N00033-Ja001,PB,IGHM,0.08333333333333333
N00038-Ja001,B.NAIVE,IGHM,0.7796610169491526
N00038-Ja001,B.INT,IGHM,0.8484848484848485
N00038-Ja001,B.MEM,IGHM,0.1875
N00038-Ja001,PB,IGHM,0
N00047-Ja005,B.NAIVE,IGHM,0.75
N00047-Ja005,B.INT,IGHM,1
N00047-Ja005,B.MEM,IGHM,0.5
N00047-Ja005,PB,IGHM,0
N00049-Ja005,B.NAIVE,IGHM,0.9090909090909091
N00049-Ja005,B.INT,IGHM,1
N00049-Ja005,B.MEM,IGHM,0.12
N00049-Ja005,PB,IGHM,0.18181818181818182
N00050-Ja001,B.NAIVE,IGHM,0.7777777777777778
N00050-Ja001,B.INT,IGHM,0.75
N00050-Ja001,B.MEM,IGHM,0.23076923076923078
N00050-Ja001,PB,IGHM,0.029197080291970802
S00002-Ja001,B.NAIVE,IGHM,0.7651515151515151
S00002-Ja001,B.INT,IGHM,0.8571428571428571
S00002-Ja001,B.MEM,IGHM,0.36363636363636365
S00002-Ja001,PB,IGHM,0.08333333333333333
S00005-Ja005,B.NAIVE,IGHM,0.7807017543859649
S00005-Ja005,B.INT,IGHM,0.8253968253968254
S00005-Ja005,B.MEM,IGHM,0.06153846153846154
S00005-Ja005,PB,IGHM,0.07272727272727272
S00006-Ja005,B.NAIVE,IGHM,0.8313817330210773
S00006-Ja005,B.INT,IGHM,0.848
S00006-Ja005,B.MEM,IGHM,0.3382352941176471
S00006-Ja005,PB,IGHM,0.13157894736842105
S00007-Ja003,B.NAIVE,IGHM,0.8444444444444444
S00007-Ja003,B.INT,IGHM,0.8148148148148148
S00007-Ja003,B.MEM,IGHM,0.42857142857142855
S00007-Ja003,PB,IGHM,0.13333333333333333
S00008-Ja003,B.NAIVE,IGHM,0.8852459016393442
S00008-Ja003,B.INT,IGHM,0.9545454545454546
S00008-Ja003,B.MEM,IGHM,0.4
S00008-Ja003,PB,IGHM,0
S00016-Ja001,B.NAIVE,IGHM,0.7592592592592593
S00016-Ja001,B.INT,IGHM,0.8888888888888888
S00016-Ja001,B.MEM,IGHM,0.14285714285714285
S00016-Ja001,PB,IGHM,0.0625
S00020-Ja003,B.NAIVE,IGHM,0.868421052631579
S00020-Ja003,B.INT,IGHM,0.9019607843137255
S00020-Ja003,B.MEM,IGHM,0.5
S00020-Ja003,PB,IGHM,0.07407407407407407
S00024-Ja003,B.NAIVE,IGHM,0.7586206896551724
S00024-Ja003,B.INT,IGHM,0.8636363636363636
S00024-Ja003,B.MEM,IGHM,0.2608695652173913
S00024-Ja003,PB,IGHM,0.029411764705882353
S00027-Ja003,B.NAIVE,IGHM,0.8095238095238095
S00027-Ja003,B.INT,IGHM,0.9835796387520526
S00027-Ja003,B.MEM,IGHM,0.3120567375886525
S00027-Ja003,PB,IGHM,0.16071428571428573
S00028-Ja001,B.NAIVE,IGHM,0.8468468468468469
S00028-Ja001,B.INT,IGHM,0.9558823529411765
S00028-Ja001,B.MEM,IGHM,0.2903225806451613
S00028-Ja001,PB,IGHM,0.025974025974025976
S00034-Ja005,B.NAIVE,IGHM,0.7875
S00034-Ja005,B.INT,IGHM,0.8363636363636363
S00034-Ja005,B.MEM,IGHM,0.2376237623762376
S00034-Ja005,PB,IGHM,0.13846153846153847
S00037-Ja003,B.NAIVE,IGHM,0.9246575342465754
S00037-Ja003,B.INT,IGHM,0.8679245283018868
S00037-Ja003,B.MEM,IGHM,0.2
S00037-Ja003,PB,IGHM,0.2857142857142857
S00040-Ja005,B.NAIVE,IGHM,0.8036529680365296
S00040-Ja005,B.INT,IGHM,0.85
S00040-Ja005,B.MEM,IGHM,0.2610062893081761
S00040-Ja005,PB,IGHM,0.028846153846153848
S00041-Ja001,B.NAIVE,IGHM,0.9074074074074074
S00041-Ja001,B.INT,IGHM,0.8857142857142857
S00041-Ja001,B.MEM,IGHM,0.8663967611336032
S00041-Ja001,PB,IGHM,0.21428571428571427
S00042-Ja001,B.NAIVE,IGHM,0.9130434782608695
S00042-Ja001,B.INT,IGHM,0.8904109589041096
S00042-Ja001,B.MEM,IGHM,0.24324324324324326
S00042-Ja001,PB,IGHM,0.13664596273291926
S00043-Ja005,B.NAIVE,IGHM,0.8244274809160306
S00043-Ja005,B.INT,IGHM,0.8571428571428571
S00043-Ja005,B.MEM,IGHM,0.358974358974359
S00043-Ja005,PB,IGHM,0.13432835820895522
S00045-Ja001,B.NAIVE,IGHM,0.9054054054054054
S00045-Ja001,B.INT,IGHM,0.8981481481481481
S00045-Ja001,B.MEM,IGHM,0.44545454545454544
S00045-Ja001,PB,IGHM,0
S00048-Ja003,B.NAIVE,IGHM,0.7890909090909091
S00048-Ja003,B.INT,IGHM,0.8987341772151899
S00048-Ja003,B.MEM,IGHM,0.075
S00048-Ja003,PB,IGHM,0.03636363636363636
S00050-Ja001,B.NAIVE,IGHM,0.8923076923076924
S00050-Ja001,B.INT,IGHM,0.9130434782608695
S00050-Ja001,B.MEM,IGHM,0.32
S00050-Ja001,PB,IGHM,0.19205298013245034
S00052-Ja005,B.NAIVE,IGHM,0.7927241962774958
S00052-Ja005,B.INT,IGHM,0.8112244897959183
S00052-Ja005,B.MEM,IGHM,0.17857142857142858
S00052-Ja005,PB,IGHM,0.13953488372093023
S00053-Ja003,B.NAIVE,IGHM,0.8617021276595744
S00053-Ja003,B.INT,IGHM,0.8367346938775511
S00053-Ja003,B.MEM,IGHM,0.14814814814814814
S00053-Ja003,PB,IGHM,0.04819277108433735
S00054-Ja001,B.NAIVE,IGHM,0.8373983739837398
S00054-Ja001,B.INT,IGHM,0.7741935483870968
S00054-Ja001,B.MEM,IGHM,0.2857142857142857
S00054-Ja001,PB,IGHM,0.08571428571428572
S00056-Ja003,B.NAIVE,IGHM,0.7730061349693251
S00056-Ja003,B.INT,IGHM,0.8493150684931506
S00056-Ja003,B.MEM,IGHM,0.20588235294117646
S00056-Ja003,PB,IGHM,0.12790697674418605
S00057-Ja003,B.NAIVE,IGHM,0.7941176470588235
S00057-Ja003,B.INT,IGHM,0.8548387096774194
S00057-Ja003,B.MEM,IGHM,0.11864406779661017
S00057-Ja003,PB,IGHM,0.09482758620689655
S00058-Ja003,B.NAIVE,IGHM,0.8273381294964028
S00058-Ja003,B.INT,IGHM,0.9130434782608695
S00058-Ja003,B.MEM,IGHM,0.1111111111111111
S00058-Ja003,PB,IGHM,0.047619047619047616
S00059-Ja001,B.NAIVE,IGHM,0.8710601719197708
S00059-Ja001,B.INT,IGHM,0.8372093023255814
S00059-Ja001,B.MEM,IGHM,0.32
S00059-Ja001,PB,IGHM,0.16363636363636364
S00060-Ja005,B.NAIVE,IGHM,0.8
S00060-Ja005,B.INT,IGHM,0.95
S00060-Ja005,B.MEM,IGHM,0.26666666666666666
S00060-Ja005,PB,IGHM,0.22905027932960895
S00061-Ja003,B.NAIVE,IGHM,0.752
S00061-Ja003,B.INT,IGHM,0.9019607843137255
S00061-Ja003,B.MEM,IGHM,0.3157894736842105
S00061-Ja003,PB,IGHM,0.19047619047619047
S00063-Ja003,B.NAIVE,IGHM,0.6964285714285714
S00063-Ja003,B.INT,IGHM,0.9230769230769231
S00063-Ja003,B.MEM,IGHM,0.3076923076923077
S00063-Ja003,PB,IGHM,0
S00064-Ja005,B.NAIVE,IGHM,0.8513513513513513
S00064-Ja005,B.INT,IGHM,0.8194444444444444
S00064-Ja005,B.MEM,IGHM,0.27692307692307694
S00064-Ja005,PB,IGHM,0.17142857142857143
S00065-Ja003,B.NAIVE,IGHM,0.7624309392265194
S00065-Ja003,B.INT,IGHM,0.8484848484848485
S00065-Ja003,B.MEM,IGHM,0.15476190476190477
S00065-Ja003,PB,IGHM,0
S00067-Ja001,B.NAIVE,IGHM,0.9148936170212766
S00067-Ja001,B.INT,IGHM,0.9080459770114943
S00067-Ja001,B.MEM,IGHM,0.4166666666666667
S00067-Ja001,PB,IGHM,0.10526315789473684
S00068-Ja005,B.NAIVE,IGHM,0.68
S00068-Ja005,B.INT,IGHM,0.6666666666666666
S00068-Ja005,B.MEM,IGHM,0.41935483870967744
S00068-Ja005,PB,IGHM,0.12994350282485875
S00069-Ja005,B.NAIVE,IGHM,0.9278350515463918
S00069-Ja005,B.INT,IGHM,0.9322033898305084
S00069-Ja005,B.MEM,IGHM,0.4
S00069-Ja005,PB,IGHM,0.17647058823529413
S00076-Ja001,B.NAIVE,IGHM,0.9262672811059908
S00076-Ja001,B.INT,IGHM,0.8571428571428571
S00076-Ja001,B.MEM,IGHM,0.05
S00076-Ja001,PB,IGHM,0.14285714285714285
S00077-Ja005,B.NAIVE,IGHM,0.7021276595744681
S00077-Ja005,B.INT,IGHM,0.9090909090909091
S00077-Ja005,B.MEM,IGHM,0.125
S00077-Ja005,PB,IGHM,0.05555555555555555
S00078-Ja003,B.NAIVE,IGHM,0.7641509433962265
S00078-Ja003,B.INT,IGHM,0.810126582278481
S00078-Ja003,B.MEM,IGHM,0.14606741573033707
S00078-Ja003,PB,IGHM,0.04938271604938271
S00094-Ja005,B.NAIVE,IGHM,0.875
S00094-Ja005,B.INT,IGHM,0.8979591836734694
S00094-Ja005,B.MEM,IGHM,0.09876543209876543
S00094-Ja005,PB,IGHM,0.043478260869565216
S00095-Ja005,B.NAIVE,IGHM,0.78
S00095-Ja005,B.INT,IGHM,0.9428571428571428
S00095-Ja005,B.MEM,IGHM,0.47058823529411764
S00095-Ja005,PB,IGHM,0
S00099-Ja005,B.NAIVE,IGHM,0.7142857142857143
S00099-Ja005,B.INT,IGHM,0.75
S00099-Ja005,B.MEM,IGHM,0.3333333333333333
S00099-Ja005,PB,IGHM,0.15384615384615385
S00104-Ja003,B.NAIVE,IGHM,0.8522427440633246
S00104-Ja003,B.INT,IGHM,0.8734177215189873
S00104-Ja003,B.MEM,IGHM,0.2625
S00104-Ja003,PB,IGHM,0.05263157894736842
S00106-Ja003,B.NAIVE,IGHM,0.8523489932885906
S00106-Ja003,B.INT,IGHM,0.8421052631578947
S00106-Ja003,B.MEM,IGHM,0.26666666666666666
S00106-Ja003,PB,IGHM,0.17647058823529413
S00109-Ja005,B.NAIVE,IGHM,0.918918918918919
S00109-Ja005,B.INT,IGHM,0.8571428571428571
S00109-Ja005,B.MEM,IGHM,0.13043478260869565
S00109-Ja005,PB,IGHM,0.1271186440677966
S00112-Ja003,B.NAIVE,IGHM,0.7557803468208093
S00112-Ja003,B.INT,IGHM,0.7268722466960352
S00112-Ja003,B.MEM,IGHM,0.09183673469387756
S00112-Ja003,PB,IGHM,0.054187192118226604
S00113-Ja005,B.NAIVE,IGHM,0.928
S00113-Ja005,B.INT,IGHM,0.9565217391304348
S00113-Ja005,B.MEM,IGHM,0.14814814814814814
S00113-Ja005,PB,IGHM,0.11864406779661017
S00114-Ja003,B.NAIVE,IGHM,0.896551724137931
S00114-Ja003,B.INT,IGHM,0.8235294117647058
S00114-Ja003,B.MEM,IGHM,0.16666666666666666
S00114-Ja003,PB,IGHM,0.06976744186046512
S00124-Ja005,B.NAIVE,IGHM,0.9236641221374046
S00124-Ja005,B.INT,IGHM,0.890625
S00124-Ja005,B.MEM,IGHM,0.2619047619047619
S00124-Ja005,PB,IGHM,0.19298245614035087
S00126-Ja003,B.NAIVE,IGHM,0.8936170212765957
S00126-Ja003,B.INT,IGHM,0.8717948717948718
S00126-Ja003,B.MEM,IGHM,0.19607843137254902
S00126-Ja003,PB,IGHM,0.1566265060240964
S00134-Ja003,B.NAIVE,IGHM,0.9523809523809523
S00134-Ja003,B.INT,IGHM,0.84375
S00134-Ja003,B.MEM,IGHM,0.38461538461538464
S00134-Ja003,PB,IGHM,0.1532258064516129
S00148-Ja003,B.NAIVE,IGHM,0.8232323232323232
S00148-Ja003,B.INT,IGHM,0.9
S00148-Ja003,B.MEM,IGHM,0.1728395061728395
S00148-Ja003,PB,IGHM,0.15315315315315314
